image,label
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822163834_20190822164115_tile_7700.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822163834_20190822164115_tile_7700.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822163834_20190822164115_tile_7701.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822163834_20190822164115_tile_7701.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822163834_20190822164115_tile_7702.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822163834_20190822164115_tile_7702.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822163834_20190822164115_tile_7703.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822163834_20190822164115_tile_7703.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822163834_20190822164115_tile_7704.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822163834_20190822164115_tile_7704.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822163834_20190822164115_tile_7705.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822163834_20190822164115_tile_7705.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822163834_20190822164115_tile_7706.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822163834_20190822164115_tile_7706.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822163834_20190822164115_tile_7707.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822163834_20190822164115_tile_7707.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822163834_20190822164115_tile_7708.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822163834_20190822164115_tile_7708.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164304_20190822164613_tile_3383.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164304_20190822164613_tile_3383.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164304_20190822164613_tile_3384.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164304_20190822164613_tile_3384.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164304_20190822164613_tile_3385.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164304_20190822164613_tile_3385.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164304_20190822164613_tile_3386.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164304_20190822164613_tile_3386.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164304_20190822164613_tile_3387.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164304_20190822164613_tile_3387.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164304_20190822164613_tile_3388.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164304_20190822164613_tile_3388.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164304_20190822164613_tile_3389.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164304_20190822164613_tile_3389.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164304_20190822164613_tile_3390.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164304_20190822164613_tile_3390.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164304_20190822164613_tile_3391.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164304_20190822164613_tile_3391.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164304_20190822164613_tile_3397.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164304_20190822164613_tile_3397.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4205.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4205.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4206.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4206.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4207.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4207.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4208.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4208.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4209.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4209.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4210.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4210.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4211.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4211.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4212.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4212.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4213.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4213.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4214.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4214.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4215.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4215.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4216.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4216.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4217.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4217.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4218.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4218.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4219.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4219.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4220.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822164803_20190822165101_tile_4220.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9154.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9154.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9155.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9155.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9156.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9156.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9157.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9157.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9158.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9158.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9159.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9159.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9160.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9160.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9161.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9161.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9162.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9162.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9163.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9163.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9164.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9164.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9165.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9165.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9166.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9166.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9167.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9167.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9168.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9168.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9169.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9169.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9170.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065021_20190823065333_tile_9170.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065505_20190823065800_tile_381.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065505_20190823065800_tile_381.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065505_20190823065800_tile_382.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065505_20190823065800_tile_382.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065505_20190823065800_tile_383.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065505_20190823065800_tile_383.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065505_20190823065800_tile_384.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065505_20190823065800_tile_384.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065505_20190823065800_tile_385.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065505_20190823065800_tile_385.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065505_20190823065800_tile_386.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065505_20190823065800_tile_386.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065505_20190823065800_tile_387.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065505_20190823065800_tile_387.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065505_20190823065800_tile_388.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065505_20190823065800_tile_388.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065505_20190823065800_tile_389.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065505_20190823065800_tile_389.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065505_20190823065800_tile_390.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065505_20190823065800_tile_390.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065505_20190823065800_tile_392.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065505_20190823065800_tile_392.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065505_20190823065800_tile_394.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065505_20190823065800_tile_394.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065505_20190823065800_tile_395.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065505_20190823065800_tile_395.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065505_20190823065800_tile_396.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065505_20190823065800_tile_396.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065938_20190823070236_tile_2135.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065938_20190823070236_tile_2135.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065938_20190823070236_tile_2136.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065938_20190823070236_tile_2136.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065938_20190823070236_tile_2137.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065938_20190823070236_tile_2137.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065938_20190823070236_tile_2138.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065938_20190823070236_tile_2138.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065938_20190823070236_tile_2139.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065938_20190823070236_tile_2139.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065938_20190823070236_tile_2140.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065938_20190823070236_tile_2140.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065938_20190823070236_tile_2141.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065938_20190823070236_tile_2141.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065938_20190823070236_tile_2142.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065938_20190823070236_tile_2142.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065938_20190823070236_tile_2143.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065938_20190823070236_tile_2143.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065938_20190823070236_tile_2145.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065938_20190823070236_tile_2145.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065938_20190823070236_tile_2147.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065938_20190823070236_tile_2147.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065938_20190823070236_tile_2149.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823065938_20190823070236_tile_2149.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070415_20190823070716_tile_6349.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070415_20190823070716_tile_6349.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070415_20190823070716_tile_6351.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070415_20190823070716_tile_6351.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070415_20190823070716_tile_6352.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070415_20190823070716_tile_6352.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070415_20190823070716_tile_6353.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070415_20190823070716_tile_6353.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070415_20190823070716_tile_6354.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070415_20190823070716_tile_6354.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070415_20190823070716_tile_6355.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070415_20190823070716_tile_6355.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070415_20190823070716_tile_6356.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070415_20190823070716_tile_6356.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070415_20190823070716_tile_6357.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070415_20190823070716_tile_6357.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070415_20190823070716_tile_6358.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070415_20190823070716_tile_6358.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070415_20190823070716_tile_6359.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070415_20190823070716_tile_6359.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070415_20190823070716_tile_6360.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070415_20190823070716_tile_6360.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2023.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2023.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2024.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2024.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2025.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2025.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2026.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2026.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2027.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2027.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2028.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2028.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2029.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2029.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2030.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2030.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2031.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2031.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2032.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2032.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2033.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2033.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2034.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2034.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2035.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2035.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2036.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2036.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2037.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2037.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2038.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2038.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071331_20190823071608_tile_823.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071331_20190823071608_tile_823.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071331_20190823071608_tile_824.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071331_20190823071608_tile_824.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071331_20190823071608_tile_825.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071331_20190823071608_tile_825.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071331_20190823071608_tile_826.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071331_20190823071608_tile_826.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071331_20190823071608_tile_827.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071331_20190823071608_tile_827.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071331_20190823071608_tile_828.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071331_20190823071608_tile_828.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071331_20190823071608_tile_829.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071331_20190823071608_tile_829.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071331_20190823071608_tile_830.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071331_20190823071608_tile_830.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071331_20190823071608_tile_831.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071331_20190823071608_tile_831.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071331_20190823071608_tile_833.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071331_20190823071608_tile_833.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071331_20190823071608_tile_835.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071331_20190823071608_tile_835.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071331_20190823071608_tile_836.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071331_20190823071608_tile_836.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071743_20190823072036_tile_2619.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071743_20190823072036_tile_2619.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071743_20190823072036_tile_2620.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071743_20190823072036_tile_2620.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071743_20190823072036_tile_2621.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071743_20190823072036_tile_2621.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071743_20190823072036_tile_2622.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071743_20190823072036_tile_2622.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071743_20190823072036_tile_2623.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071743_20190823072036_tile_2623.tif
./root/sartrain/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071743_20190823072036_tile_2624.tif,./root/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071743_20190823072036_tile_2624.tif
